z6-18384,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port7,Port7,Port8,Port8
# Records: 31917,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,Battery,Battery,Barometer,Barometer
Timestamps, mS/cm EC, °C Water Temperature, mS/cm Weighted EC, mS/cm EC, °C Water Temperature, mS/cm Weighted EC, mS/cm EC, °C Water Temperature, mS/cm Weighted EC,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
06/13/2025 05:30:00 PM,0.91,12.1,0.91,0.0,34.2,0.0,0.034,14.9,0.0,100,8452,101.66,24.2
06/13/2025 05:45:00 PM,0.91,12.1,0.91,0.0,32.5,0.0,0.033,14.9,0.0,100,8433,101.67,24.0
06/13/2025 06:00:00 PM,0.908,12.1,0.908,0.0,28.4,0.0,0.035,14.9,0.0,100,8420,101.67,22.7
06/13/2025 06:15:00 PM,0.91,12.1,0.91,0.0,26.6,0.0,0.034,14.9,0.0,100,8415,101.68,21.7
06/13/2025 06:30:00 PM,0.91,12.1,0.91,0.0,27.1,0.0,0.033,14.9,0.0,100,8420,101.68,21.6
06/13/2025 06:45:00 PM,0.912,12.1,0.912,0.0,27.9,0.0,0.034,14.9,0.0,100,8414,101.68,21.9
06/13/2025 07:00:00 PM,0.912,12.1,0.912,0.0,25.9,0.0,0.033,14.9,0.0,100,8399,101.68,21.5
06/13/2025 07:15:00 PM,0.91,12.1,0.91,0.0,23.6,0.0,0.033,14.9,0.0,100,8395,101.68,20.7
06/13/2025 07:30:00 PM,0.912,12.1,0.912,0.0,22.1,0.0,0.033,14.9,0.0,100,8383,101.69,20.1
06/13/2025 07:45:00 PM,0.912,12.1,0.912,0.0,19.9,0.0,0.034,14.9,0.0,100,8371,101.7,19.1
06/13/2025 08:00:00 PM,0.914,12.1,0.914,0.0,17.5,0.0,0.034,14.8,0.0,100,8363,101.69,18.0
06/13/2025 08:15:00 PM,0.916,12.1,0.916,0.0,15.6,0.0,0.033,14.8,0.0,100,8352,101.68,17.0
06/13/2025 08:30:00 PM,0.92,12.1,0.92,0.0,14.1,0.0,0.033,14.8,0.0,100,8346,101.71,16.1
06/13/2025 08:45:00 PM,0.923,12.1,0.923,0.0,12.9,0.0,0.032,14.8,0.0,100,8341,101.72,15.5
06/13/2025 09:00:00 PM,0.923,12.1,0.923,0.0,11.9,0.0,0.032,14.8,0.0,100,8336,101.72,14.8
06/13/2025 09:15:00 PM,0.918,12.1,0.918,0.0,11.6,0.0,0.032,14.8,0.0,100,8328,101.74,14.5
06/13/2025 09:30:00 PM,0.918,12.1,0.918,0.0,11.6,0.0,0.033,14.8,0.0,100,8327,101.75,14.3
06/13/2025 09:45:00 PM,0.916,12.1,0.916,0.0,11.1,0.0,0.033,14.8,0.0,100,8324,101.75,13.8
06/13/2025 10:00:00 PM,0.906,12.1,0.906,0.0,10.5,0.0,0.032,14.8,0.0,100,8320,101.76,13.3
06/13/2025 10:15:00 PM,0.906,12.1,0.906,0.0,10.6,0.0,0.032,14.7,0.0,100,8318,101.76,12.9
06/13/2025 10:30:00 PM,0.906,12.1,0.906,0.0,10.9,0.0,0.033,14.7,0.0,100,8313,101.77,13.1
06/13/2025 10:45:00 PM,0.906,12.1,0.906,0.0,11.3,0.0,0.032,14.7,0.0,100,8310,101.76,13.2
06/13/2025 11:00:00 PM,0.908,12.1,0.908,0.0,11.6,0.0,0.032,14.8,0.0,100,8308,101.76,13.3
06/13/2025 11:15:00 PM,0.916,12.1,0.916,0.0,11.8,0.0,0.032,14.8,0.0,100,8305,101.74,13.5
06/13/2025 11:30:00 PM,0.925,12.1,0.925,0.0,11.9,0.0,0.033,14.8,0.0,100,8306,101.74,13.6
06/13/2025 11:45:00 PM,0.923,12.1,0.923,0.0,12.0,0.0,0.032,14.8,0.0,100,8301,101.75,13.7
06/14/2025 12:00:00 AM,0.923,12.1,0.923,0.0,12.0,0.0,0.032,14.8,0.0,100,8298,101.74,13.6
06/14/2025 12:15:00 AM,0.923,12.1,0.923,0.0,12.0,0.0,0.032,14.8,0.0,100,8259,101.74,13.7
06/14/2025 12:30:00 AM,0.923,12.1,0.923,0.0,11.9,0.0,0.032,14.8,0.0,100,8275,101.73,13.6
06/14/2025 12:45:00 AM,0.923,12.1,0.923,0.0,11.9,0.0,0.031,14.8,0.0,100,8276,101.72,13.6
06/14/2025 01:00:00 AM,0.923,12.1,0.923,0.0,11.9,0.0,0.032,14.8,0.0,100,8273,101.74,13.6
06/14/2025 01:15:00 AM,0.923,12.1,0.923,0.0,12.0,0.0,0.032,14.8,0.0,100,8270,101.75,13.4
06/14/2025 01:30:00 AM,0.923,12.1,0.923,0.0,12.0,0.0,0.032,14.8,0.0,100,8270,101.75,13.2
06/14/2025 01:45:00 AM,0.923,12.1,0.923,0.0,12.0,0.0,0.032,14.8,0.0,100,8267,101.75,13.1
06/14/2025 02:00:00 AM,0.923,12.1,0.923,0.0,12.0,0.0,0.031,14.8,0.0,100,8265,101.75,13.3
06/14/2025 02:15:00 AM,0.925,12.1,0.925,0.0,12.0,0.0,0.032,14.8,0.0,100,8263,101.75,13.3
06/14/2025 02:30:00 AM,0.923,12.1,0.923,0.0,12.0,0.0,0.03,14.8,0.0,100,8259,101.76,13.2
06/14/2025 02:45:00 AM,0.92,12.1,0.92,0.0,12.0,0.0,0.031,14.8,0.0,100,8261,101.75,13.4
06/14/2025 03:00:00 AM,0.923,12.1,0.923,0.0,11.8,0.0,0.032,14.8,0.0,100,8257,101.74,13.7
06/14/2025 03:15:00 AM,0.923,12.1,0.923,0.0,11.7,0.0,0.031,14.8,0.0,100,8254,101.74,13.7
06/14/2025 03:30:00 AM,0.92,12.1,0.92,0.0,11.7,0.0,0.031,14.8,0.0,100,8256,101.73,13.6
06/14/2025 03:45:00 AM,0.92,12.1,0.92,0.0,11.7,0.0,0.031,14.8,0.0,100,8254,101.71,13.6
06/14/2025 04:00:00 AM,0.925,12.1,0.925,0.0,11.8,0.0,0.031,14.8,0.0,100,8251,101.71,13.4
06/14/2025 04:15:00 AM,0.923,12.1,0.923,0.0,11.7,0.0,0.031,14.8,0.0,100,8248,101.71,13.3
06/14/2025 04:30:00 AM,0.923,12.1,0.923,0.0,11.6,0.0,0.03,14.8,0.0,100,8248,101.72,13.2
06/14/2025 04:45:00 AM,0.923,12.1,0.923,0.0,11.6,0.0,0.03,14.8,0.0,100,8244,101.73,13.1
06/14/2025 05:00:00 AM,0.923,12.1,0.923,0.0,11.6,0.0,0.03,14.8,0.0,100,8243,101.73,13.0
06/14/2025 05:15:00 AM,0.923,12.1,0.923,0.0,11.8,0.0,0.031,14.8,0.0,100,8241,101.74,13.1
06/14/2025 05:30:00 AM,0.923,12.1,0.923,0.0,12.1,0.0,0.031,14.8,0.0,100,8239,101.76,13.4
06/14/2025 05:45:00 AM,0.925,12.1,0.925,0.0,12.4,0.0,0.03,14.8,0.0,100,8238,101.76,13.5
06/14/2025 06:00:00 AM,0.923,12.1,0.923,0.0,12.8,0.0,0.031,14.8,0.0,100,8238,101.76,13.5
06/14/2025 06:15:00 AM,0.923,12.1,0.923,0.0,13.1,0.0,0.032,14.8,0.0,100,8235,101.77,13.6
06/14/2025 06:30:00 AM,0.923,12.1,0.923,0.0,13.8,0.0,0.032,14.8,0.0,100,8236,101.77,13.7
06/14/2025 06:45:00 AM,0.925,12.1,0.925,0.0,14.4,0.0,0.031,14.8,0.0,100,8234,101.77,14.2
06/14/2025 07:00:00 AM,0.923,12.1,0.923,0.0,15.4,0.0,0.03,14.8,0.0,100,8235,101.78,15.5
06/14/2025 07:15:00 AM,0.923,12.1,0.923,0.0,15.6,0.0,0.031,14.8,0.0,100,8233,101.77,16.2
06/14/2025 07:30:00 AM,0.923,12.1,0.923,0.0,15.3,0.0,0.031,14.8,0.0,100,8230,101.78,17.4
06/14/2025 07:45:00 AM,0.923,12.1,0.923,0.0,15.0,0.0,0.03,14.8,0.0,100,8233,101.77,18.8
06/14/2025 08:00:00 AM,0.923,12.1,0.923,0.0,15.0,0.0,0.03,14.8,0.0,100,8231,101.75,20.0
06/14/2025 08:15:00 AM,0.92,12.1,0.92,0.0,15.3,0.0,0.032,14.8,0.0,100,8229,101.74,21.1
06/14/2025 08:30:00 AM,0.923,12.1,0.923,0.0,15.8,0.0,0.033,14.8,0.0,100,8225,101.74,21.8
06/14/2025 08:45:00 AM,0.923,12.1,0.923,0.0,16.5,0.0,0.031,14.8,0.0,100,8225,101.74,22.2
06/14/2025 09:00:00 AM,0.923,12.1,0.923,0.0,17.6,0.0,0.032,14.8,0.0,100,8225,101.73,22.2
06/14/2025 09:15:00 AM,0.923,12.1,0.923,0.0,18.5,0.0,0.031,14.8,0.0,100,8222,101.72,21.8
06/14/2025 09:30:00 AM,0.923,12.1,0.923,0.0,19.7,0.0,0.033,14.9,0.0,100,8219,101.71,21.6
06/14/2025 09:45:00 AM,0.92,12.1,0.92,0.0,23.0,0.0,0.031,14.9,0.0,100,8217,101.71,21.5
06/14/2025 10:00:00 AM,0.923,12.1,0.923,0.0,28.5,0.0,0.031,14.9,0.0,100,8219,101.7,21.1
06/14/2025 10:15:00 AM,0.923,12.1,0.923,0.0,32.5,0.0,0.03,14.9,0.0,100,8219,101.7,21.1
06/14/2025 10:30:00 AM,0.923,12.1,0.923,0.0,35.2,0.0,0.03,14.9,0.0,100,8222,101.69,21.4
06/14/2025 10:45:00 AM,0.923,12.1,0.923,0.0,38.7,0.0,0.031,14.9,0.0,100,8227,101.68,21.9
06/14/2025 11:00:00 AM,0.925,12.1,0.925,0.0,40.1,0.0,0.031,14.9,0.0,100,8235,101.67,22.5
06/14/2025 11:15:00 AM,0.923,12.1,0.923,0.0,41.7,0.0,0.031,14.9,0.0,100,8248,101.66,22.9
06/14/2025 11:30:00 AM,0.925,12.1,0.925,0.0,43.2,0.0,0.031,14.9,0.0,100,8262,101.64,23.4
06/14/2025 11:45:00 AM,0.925,12.1,0.925,0.0,44.2,0.0,0.03,14.9,0.0,100,8279,101.61,24.1
06/14/2025 12:00:00 PM,0.927,12.1,0.927,0.0,44.8,0.0,0.029,14.9,0.0,100,8294,101.6,24.6
06/14/2025 12:15:00 PM,0.925,12.1,0.925,0.0,45.3,0.0,0.031,14.9,0.0,100,8309,101.59,24.9
06/14/2025 12:30:00 PM,0.923,12.1,0.923,0.0,45.2,0.0,0.031,14.9,0.0,100,8327,101.58,25.4
06/14/2025 12:45:00 PM,0.923,12.1,0.923,0.0,43.2,0.0,0.031,14.9,0.0,100,8343,101.57,26.2
06/14/2025 01:00:00 PM,0.925,12.1,0.925,0.0,38.7,0.0,0.032,14.9,0.0,100,8357,101.56,26.0
06/14/2025 01:15:00 PM,0.923,12.1,0.923,0.0,37.0,0.0,0.032,14.9,0.0,100,8370,101.55,26.5
06/14/2025 01:30:00 PM,0.925,12.2,0.925,0.0,40.5,0.0,0.031,14.9,0.0,100,8383,101.55,26.3
06/14/2025 01:45:00 PM,0.925,12.2,0.925,0.0,43.7,0.0,0.031,14.9,0.0,100,8393,101.54,26.6
06/14/2025 02:00:00 PM,0.925,12.2,0.925,0.0,45.6,0.0,0.03,14.9,0.0,100,8404,101.52,27.2
06/14/2025 02:15:00 PM,0.925,12.2,0.925,0.0,46.2,0.0,0.032,14.9,0.0,100,8408,101.51,28.3
06/14/2025 02:30:00 PM,0.925,12.2,0.925,0.0,46.6,0.0,0.031,14.9,0.0,100,8410,101.5,28.6
06/14/2025 02:45:00 PM,0.925,12.2,0.925,0.0,47.1,0.0,0.031,14.9,0.0,100,8411,101.5,29.1
06/14/2025 03:00:00 PM,0.923,12.2,0.923,0.0,47.9,0.0,0.029,14.9,0.0,100,8412,101.49,29.2
06/14/2025 03:15:00 PM,0.925,12.2,0.925,0.0,46.8,0.0,0.03,14.9,0.0,100,8409,101.48,29.8
06/14/2025 03:30:00 PM,0.923,12.2,0.923,0.0,46.0,0.0,0.031,14.9,0.0,100,8406,101.46,30.0
06/14/2025 03:45:00 PM,0.925,12.2,0.925,0.0,44.4,0.0,0.03,14.9,0.0,100,8404,101.44,29.8
06/14/2025 04:00:00 PM,0.923,12.2,0.923,0.0,43.0,0.0,0.03,14.9,0.0,100,8404,101.43,29.6
06/14/2025 04:15:00 PM,0.925,12.2,0.925,0.0,42.0,0.0,0.03,14.9,0.0,100,8403,101.42,29.8
06/14/2025 04:30:00 PM,0.925,12.2,0.925,0.0,40.4,0.0,0.031,14.9,0.0,100,8398,101.42,29.8
06/14/2025 04:45:00 PM,0.923,12.2,0.923,0.0,39.9,0.0,0.031,14.9,0.0,100,8393,101.43,29.8
06/14/2025 05:00:00 PM,0.925,12.2,0.925,0.0,39.5,0.0,0.03,14.9,0.0,100,8391,101.41,29.5
06/14/2025 05:15:00 PM,0.923,12.2,0.923,0.0,37.6,0.0,0.032,14.9,0.0,100,8385,101.4,29.2
06/14/2025 05:30:00 PM,0.925,12.2,0.925,0.0,35.9,0.0,0.03,14.9,0.0,100,8385,101.41,28.9
06/14/2025 05:45:00 PM,0.925,12.2,0.925,0.0,33.9,0.0,0.03,14.9,0.0,100,8378,101.41,28.3
06/14/2025 06:00:00 PM,0.925,12.2,0.925,0.0,32.0,0.0,0.03,14.9,0.0,100,8374,101.42,27.5
06/14/2025 06:15:00 PM,0.925,12.2,0.925,0.0,31.2,0.0,0.029,14.9,0.0,100,8368,101.43,27.0
06/14/2025 06:30:00 PM,0.925,12.2,0.925,0.0,29.0,0.0,0.03,14.9,0.0,100,8361,101.44,25.9
06/14/2025 06:45:00 PM,0.925,12.2,0.925,0.0,28.1,0.0,0.03,14.9,0.0,100,8355,101.44,25.3
06/14/2025 07:00:00 PM,0.923,12.2,0.923,0.0,26.8,0.0,0.03,14.9,0.0,100,8354,101.45,24.6
06/14/2025 07:15:00 PM,0.923,12.2,0.923,0.0,25.4,0.0,0.031,14.9,0.0,100,8350,101.46,24.0
06/14/2025 07:30:00 PM,0.925,12.2,0.925,0.0,23.9,0.0,0.03,14.9,0.0,100,8342,101.46,23.4
06/14/2025 07:45:00 PM,0.925,12.2,0.925,0.0,21.9,0.0,0.031,14.9,0.0,100,8337,101.47,22.4
06/14/2025 08:00:00 PM,0.923,12.2,0.923,0.0,20.0,0.0,0.029,14.9,0.0,100,8324,101.48,21.3
06/14/2025 08:15:00 PM,0.925,12.2,0.925,0.0,18.0,0.0,0.03,14.9,0.0,100,8315,101.48,20.2
06/14/2025 08:30:00 PM,0.925,12.2,0.925,0.0,16.1,0.0,0.031,14.9,0.0,100,8304,101.5,18.8
06/14/2025 08:45:00 PM,0.925,12.2,0.925,0.0,14.0,0.0,0.029,14.9,0.0,100,8298,101.52,17.1
06/14/2025 09:00:00 PM,0.925,12.2,0.925,0.0,12.3,0.0,0.03,14.8,0.0,100,8295,101.54,15.6
06/14/2025 09:15:00 PM,0.92,12.2,0.92,0.0,11.1,0.0,0.03,14.8,0.0,100,8289,101.56,14.5
06/14/2025 09:30:00 PM,0.925,12.2,0.925,0.0,10.1,0.0,0.03,14.7,0.0,100,8284,101.58,13.7
06/14/2025 09:45:00 PM,0.925,12.2,0.925,0.0,9.3,0.0,0.03,14.6,0.0,100,8279,101.59,13.1
06/14/2025 10:00:00 PM,0.925,12.2,0.925,0.0,8.6,0.0,0.03,14.6,0.0,100,8279,101.58,12.4
06/14/2025 10:15:00 PM,0.925,12.2,0.925,0.0,8.1,0.0,0.031,14.5,0.0,100,8273,101.57,11.9
06/14/2025 10:30:00 PM,0.923,12.2,0.923,0.0,7.6,0.0,0.03,14.5,0.0,100,8270,101.58,11.3
06/14/2025 10:45:00 PM,0.925,12.2,0.925,0.0,7.1,0.0,0.028,14.4,0.0,100,8270,101.58,10.9
06/14/2025 11:00:00 PM,0.925,12.2,0.925,0.0,7.0,0.0,0.029,14.4,0.0,100,8269,101.58,10.5
06/14/2025 11:15:00 PM,0.923,12.2,0.923,0.0,6.9,0.0,0.029,14.4,0.0,100,8266,101.59,10.2
06/14/2025 11:30:00 PM,0.925,12.2,0.925,0.0,6.4,0.0,0.029,14.4,0.0,100,8264,101.6,9.9
06/14/2025 11:45:00 PM,0.925,12.2,0.925,0.0,6.2,0.0,0.029,14.4,0.0,100,8263,101.62,10.0
06/15/2025 12:00:00 AM,0.925,12.2,0.925,0.0,6.1,0.0,0.028,14.4,0.0,100,8259,101.62,10.2
06/15/2025 12:15:00 AM,0.923,12.2,0.923,0.0,5.7,0.0,0.028,14.4,0.0,100,8219,101.63,10.1
06/15/2025 12:30:00 AM,0.925,12.2,0.925,0.0,5.4,0.0,0.028,14.3,0.0,100,8238,101.63,9.8
06/15/2025 12:45:00 AM,0.923,12.2,0.923,0.0,5.6,0.0,0.029,14.3,0.0,100,8238,101.64,9.5
06/15/2025 01:00:00 AM,0.925,12.2,0.925,0.0,5.7,0.0,0.028,14.3,0.0,100,8235,101.63,9.6
06/15/2025 01:15:00 AM,0.923,12.2,0.923,0.0,5.5,0.0,0.028,14.3,0.0,100,8236,101.64,9.2
06/15/2025 01:30:00 AM,0.923,12.2,0.923,0.0,5.8,0.0,0.029,14.3,0.0,100,8235,101.65,9.5
06/15/2025 01:45:00 AM,0.923,12.2,0.923,0.0,7.3,0.0,0.028,14.4,0.0,100,8235,101.66,10.6
06/15/2025 02:00:00 AM,0.923,12.2,0.923,0.0,8.8,0.0,0.029,14.4,0.0,100,8237,101.66,11.4
06/15/2025 02:15:00 AM,0.923,12.2,0.923,0.0,9.6,0.0,0.028,14.6,0.0,100,8233,101.67,11.8
06/15/2025 02:30:00 AM,0.92,12.2,0.92,0.0,10.4,0.0,0.028,14.6,0.0,100,8233,101.66,12.3
06/15/2025 02:45:00 AM,0.923,12.2,0.923,0.0,10.8,0.0,0.029,14.7,0.0,100,8235,101.66,12.7
06/15/2025 03:00:00 AM,0.923,12.2,0.923,0.0,10.6,0.0,0.029,14.7,0.0,100,8235,101.68,12.7
06/15/2025 03:15:00 AM,0.92,12.2,0.92,0.0,10.9,0.0,0.028,14.7,0.0,100,8230,101.68,12.8
06/15/2025 03:30:00 AM,0.92,12.2,0.92,0.0,11.0,0.0,0.028,14.7,0.0,100,8230,101.67,13.0
06/15/2025 03:45:00 AM,0.923,12.2,0.923,0.0,10.4,0.0,0.027,14.8,0.0,100,8229,101.68,12.8
06/15/2025 04:00:00 AM,0.923,12.2,0.923,0.0,9.8,0.0,0.028,14.7,0.0,100,8227,101.67,12.6
06/15/2025 04:15:00 AM,0.923,12.2,0.923,0.0,9.6,0.0,0.027,14.7,0.0,100,8226,101.67,12.4
06/15/2025 04:30:00 AM,0.923,12.2,0.923,0.0,9.7,0.0,0.028,14.7,0.0,100,8225,101.67,12.3
06/15/2025 04:45:00 AM,0.923,12.2,0.923,0.0,9.2,0.0,0.026,14.7,0.0,100,8223,101.68,12.0
06/15/2025 05:00:00 AM,0.923,12.2,0.923,0.0,9.3,0.0,0.028,14.6,0.0,100,8223,101.69,12.1
06/15/2025 05:15:00 AM,0.923,12.2,0.923,0.0,10.2,0.0,0.028,14.6,0.0,100,8219,101.69,12.4
06/15/2025 05:30:00 AM,0.923,12.2,0.923,0.0,11.2,0.0,0.028,14.7,0.0,100,8222,101.69,12.9
06/15/2025 05:45:00 AM,0.92,12.2,0.92,0.0,11.7,0.0,0.027,14.7,0.0,100,8218,101.68,13.2
06/15/2025 06:00:00 AM,0.923,12.2,0.923,0.0,11.9,0.0,0.027,14.8,0.0,100,8216,101.67,13.3
06/15/2025 06:15:00 AM,0.923,12.2,0.923,0.0,12.3,0.0,0.028,14.8,0.0,100,8219,101.68,13.6
06/15/2025 06:30:00 AM,0.923,12.2,0.923,0.0,12.5,0.0,0.028,14.8,0.0,100,8215,101.68,14.1
06/15/2025 06:45:00 AM,0.923,12.2,0.923,0.0,12.9,0.0,0.028,14.8,0.0,100,8216,101.69,15.4
06/15/2025 07:00:00 AM,0.923,12.2,0.923,0.0,14.0,0.0,0.028,14.8,0.0,100,8216,101.71,16.5
06/15/2025 07:15:00 AM,0.923,12.2,0.923,0.0,14.8,0.0,0.027,14.8,0.0,100,8217,101.71,17.8
06/15/2025 07:30:00 AM,0.923,12.2,0.923,0.0,15.8,0.0,0.028,14.8,0.0,100,8220,101.71,18.5
06/15/2025 07:45:00 AM,0.918,12.2,0.918,0.0,17.8,0.0,0.028,14.9,0.0,100,8219,101.7,18.3
06/15/2025 08:00:00 AM,0.923,12.2,0.923,0.0,19.2,0.0,0.027,14.9,0.0,100,8222,101.72,18.0
06/15/2025 08:15:00 AM,0.923,12.2,0.923,0.0,19.8,0.0,0.027,14.9,0.0,100,8222,101.72,17.9
06/15/2025 08:30:00 AM,0.923,12.2,0.923,0.0,19.7,0.0,0.028,14.9,0.0,100,8219,101.71,19.0
06/15/2025 08:45:00 AM,0.925,12.2,0.925,0.0,19.8,0.0,0.028,14.9,0.0,100,8219,101.71,20.2
06/15/2025 09:00:00 AM,0.918,12.2,0.918,0.0,20.3,0.0,0.028,14.9,0.0,100,8220,101.71,20.8
06/15/2025 09:15:00 AM,0.923,12.2,0.923,0.0,21.1,0.0,0.027,14.9,0.0,100,8217,101.69,21.2
06/15/2025 09:30:00 AM,0.923,12.2,0.923,0.0,21.9,0.0,0.027,14.9,0.0,100,8219,101.67,21.4
06/15/2025 09:45:00 AM,0.923,12.2,0.923,0.0,24.0,0.0,0.028,14.9,0.0,100,8218,101.67,21.7
06/15/2025 10:00:00 AM,0.923,12.2,0.923,0.0,27.2,0.0,0.028,14.9,0.0,100,8216,101.67,21.7
06/15/2025 10:15:00 AM,0.923,12.2,0.923,0.0,29.1,0.0,0.028,14.9,0.0,100,8221,101.67,21.6
06/15/2025 10:30:00 AM,0.92,12.2,0.92,0.0,31.1,0.0,0.028,14.9,0.0,100,8224,101.66,21.8
06/15/2025 10:45:00 AM,0.92,12.2,0.92,0.0,34.4,0.0,0.028,14.9,0.0,100,8229,101.64,22.1
06/15/2025 11:00:00 AM,0.923,12.2,0.923,0.0,36.6,0.0,0.027,14.9,0.0,100,8234,101.63,22.7
06/15/2025 11:15:00 AM,0.923,12.2,0.923,0.0,38.7,0.0,0.028,14.9,0.0,100,8248,101.63,23.6
06/15/2025 11:30:00 AM,0.92,12.2,0.92,0.0,40.0,0.0,0.028,14.9,0.0,100,8261,101.62,24.3
06/15/2025 11:45:00 AM,0.923,12.2,0.923,0.0,40.9,0.0,0.028,14.9,0.0,100,8276,101.61,24.6
06/15/2025 12:00:00 PM,0.92,12.2,0.92,0.0,41.3,0.0,0.028,14.9,0.0,100,8292,101.61,24.7
06/15/2025 12:15:00 PM,0.923,12.2,0.923,0.0,41.3,0.0,0.028,14.9,0.0,100,8306,101.6,25.0
06/15/2025 12:30:00 PM,0.923,12.2,0.923,0.0,41.5,0.0,0.029,14.9,0.0,100,8323,101.6,25.2
06/15/2025 12:45:00 PM,0.923,12.2,0.923,0.0,41.9,0.0,0.029,14.9,0.0,100,8342,101.59,25.7
06/15/2025 01:00:00 PM,0.923,12.2,0.923,0.0,39.4,0.0,0.027,14.9,0.0,100,8355,101.57,26.2
06/15/2025 01:15:00 PM,0.925,12.2,0.925,0.0,38.0,0.0,0.029,14.9,0.0,100,8361,101.55,26.8
06/15/2025 01:30:00 PM,0.923,12.2,0.923,0.0,39.6,0.0,0.029,15.0,0.0,100,8370,101.54,27.1
06/15/2025 01:45:00 PM,0.923,12.2,0.923,0.0,41.8,0.0,0.029,15.0,0.0,100,8378,101.54,27.8
06/15/2025 02:00:00 PM,0.925,12.2,0.925,0.0,43.7,0.0,0.028,15.0,0.0,100,8381,101.54,28.2
06/15/2025 02:15:00 PM,0.923,12.2,0.923,0.0,43.6,0.0,0.029,15.0,0.0,100,8382,101.54,28.4
06/15/2025 02:30:00 PM,0.925,12.2,0.925,0.0,43.7,0.0,0.028,15.0,0.0,100,8387,101.54,28.4
06/15/2025 02:45:00 PM,0.923,12.2,0.923,0.0,43.9,0.0,0.029,15.0,0.0,100,8393,101.52,28.6
06/15/2025 03:00:00 PM,0.923,12.2,0.923,0.0,45.2,0.0,0.028,15.0,0.0,100,8399,101.52,29.1
06/15/2025 03:15:00 PM,0.923,12.2,0.923,0.0,45.4,0.0,0.028,15.0,0.0,100,8399,101.52,29.3
06/15/2025 03:30:00 PM,0.923,12.2,0.923,0.0,45.1,0.0,0.029,15.0,0.0,100,8405,101.5,29.8
06/15/2025 03:45:00 PM,0.92,12.2,0.92,0.0,45.0,0.0,0.028,15.0,0.0,100,8402,101.5,29.8
06/15/2025 04:00:00 PM,0.92,12.3,0.92,0.0,44.0,0.0,0.029,15.0,0.0,100,8403,101.5,29.7
06/15/2025 04:15:00 PM,0.92,12.3,0.92,0.0,43.9,0.0,0.028,15.0,0.0,100,8403,101.5,30.5
06/15/2025 04:30:00 PM,0.92,12.3,0.92,0.0,44.3,0.0,0.028,15.0,0.0,100,8398,101.49,30.9
06/15/2025 04:45:00 PM,0.916,12.3,0.916,0.0,44.3,0.0,0.028,15.0,0.0,100,8390,101.48,31.3
06/15/2025 05:00:00 PM,0.918,12.3,0.918,0.0,43.0,0.0,0.028,15.0,0.0,100,8385,101.48,31.5
06/15/2025 05:15:00 PM,0.92,12.3,0.92,0.0,42.0,0.0,0.028,15.0,0.0,100,8375,101.47,31.6
06/15/2025 05:30:00 PM,0.918,12.3,0.918,0.0,40.7,0.0,0.028,15.0,0.0,100,8366,101.46,31.3
06/15/2025 05:45:00 PM,0.92,12.3,0.92,0.0,38.9,0.0,0.028,15.0,0.0,100,8362,101.46,30.2
06/15/2025 06:00:00 PM,0.92,12.3,0.92,0.0,37.4,0.0,0.028,15.0,0.0,100,8357,101.46,29.5
06/15/2025 06:15:00 PM,0.918,12.3,0.918,0.0,36.7,0.0,0.028,15.0,0.0,100,8353,101.47,29.1
06/15/2025 06:30:00 PM,0.918,12.3,0.918,0.0,35.4,0.0,0.028,15.0,0.0,100,8347,101.46,28.6
06/15/2025 06:45:00 PM,0.92,12.3,0.92,0.0,33.5,0.0,0.029,15.0,0.0,100,8339,101.47,27.9
06/15/2025 07:00:00 PM,0.918,12.3,0.918,0.0,31.5,0.0,0.029,15.0,0.0,100,8334,101.47,27.1
06/15/2025 07:15:00 PM,0.916,12.3,0.916,0.0,29.2,0.0,0.028,15.0,0.0,100,8326,101.49,26.3
06/15/2025 07:30:00 PM,0.918,12.3,0.918,0.0,26.8,0.0,0.028,15.0,0.0,100,8316,101.5,25.5
06/15/2025 07:45:00 PM,0.918,12.3,0.918,0.0,24.5,0.0,0.029,14.9,0.0,100,8303,101.51,24.6
06/15/2025 08:00:00 PM,0.918,12.3,0.918,0.0,22.4,0.0,0.028,14.9,0.0,100,8292,101.52,23.4
06/15/2025 08:15:00 PM,0.92,12.3,0.92,0.0,20.0,0.0,0.029,14.9,0.0,100,8283,101.53,22.2
06/15/2025 08:30:00 PM,0.918,12.3,0.918,0.0,17.5,0.0,0.029,14.9,0.0,100,8276,101.54,20.8
06/15/2025 08:45:00 PM,0.918,12.3,0.918,0.0,15.5,0.0,0.028,14.9,0.0,100,8268,101.57,19.4
06/15/2025 09:00:00 PM,0.92,12.3,0.92,0.0,13.9,0.0,0.028,14.9,0.0,100,8263,101.6,18.2
06/15/2025 09:15:00 PM,0.92,12.3,0.92,0.0,12.6,0.0,0.028,14.9,0.0,100,8259,101.62,17.2
06/15/2025 09:30:00 PM,0.918,12.3,0.918,0.0,11.7,0.0,0.027,14.9,0.0,100,8257,101.64,16.4
