z6-14355,Port7,Port7,Port8,Port8
# Records: 566,Battery,Battery,Barometer,Barometer
Timestamps,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, degree_C Logger Temperature
07/20/2022 06:30:00 AM,100,8118,100.09,19.1
07/20/2022 06:45:00 AM,100,8118,100.11,19.3
07/20/2022 07:00:00 AM,100,8117,100.12,19.5
07/20/2022 07:15:00 AM,100,8115,100.13,19.9
07/20/2022 07:30:00 AM,100,8117,100.13,20.3
07/20/2022 07:45:00 AM,100,8116,100.12,20.7
07/20/2022 08:00:00 AM,100,8118,100.11,21.1
07/20/2022 08:15:00 AM,100,8118,100.11,21.5
07/20/2022 08:30:00 AM,100,8116,100.13,22.0
07/20/2022 08:45:00 AM,100,8116,100.12,22.4
07/20/2022 09:00:00 AM,100,8115,100.1,22.8
07/20/2022 09:15:00 AM,100,8115,100.1,23.3
07/20/2022 09:30:00 AM,100,8113,100.1,23.6
07/20/2022 09:45:00 AM,100,8114,100.1,23.9
07/20/2022 10:00:00 AM,100,8113,100.09,24.3
07/20/2022 10:15:00 AM,100,8112,100.08,24.8
07/20/2022 10:30:00 AM,100,8115,100.07,25.1
07/20/2022 10:45:00 AM,100,8117,100.06,25.4
07/20/2022 11:00:00 AM,100,8118,100.07,25.8
07/20/2022 11:15:00 AM,100,8118,100.06,26.2
07/20/2022 11:30:00 AM,100,8122,100.05,27.0
07/20/2022 11:45:00 AM,100,8142,100.04,28.4
07/20/2022 12:00:00 PM,100,8158,100.04,30.3
07/20/2022 12:15:00 PM,100,8171,100.03,33.0
07/20/2022 12:30:00 PM,100,8184,100.03,35.6
07/20/2022 12:45:00 PM,100,8193,100.02,38.0
07/20/2022 01:00:00 PM,100,8202,100.01,40.0
07/20/2022 01:15:00 PM,100,8203,100.01,41.2
07/20/2022 01:30:00 PM,100,8209,100.0,42.2
07/20/2022 01:45:00 PM,100,8209,99.99,43.2
07/20/2022 02:00:00 PM,100,8208,99.99,44.0
07/20/2022 02:15:00 PM,100,8198,99.98,43.8
07/20/2022 02:30:00 PM,100,8157,99.96,41.2
07/20/2022 02:45:00 PM,100,8174,99.93,38.3
07/20/2022 03:00:00 PM,100,8175,99.91,36.3
07/20/2022 03:15:00 PM,100,8180,99.89,36.4
07/20/2022 03:30:00 PM,100,8192,99.88,37.6
07/20/2022 03:45:00 PM,100,8200,99.88,39.9
07/20/2022 04:00:00 PM,100,8196,99.88,40.7
07/20/2022 04:15:00 PM,100,8203,99.87,40.6
07/20/2022 04:30:00 PM,100,8202,99.86,41.5
07/20/2022 04:45:00 PM,100,8202,99.84,42.4
07/20/2022 05:00:00 PM,100,8202,99.83,42.7
07/20/2022 05:15:00 PM,100,8201,99.82,42.3
07/20/2022 05:30:00 PM,100,8198,99.83,41.6
07/20/2022 05:45:00 PM,100,8194,99.81,41.1
07/20/2022 06:00:00 PM,100,8191,99.8,40.4
07/20/2022 06:15:00 PM,100,8187,99.79,39.5
07/20/2022 06:30:00 PM,100,8177,99.79,38.4
07/20/2022 06:45:00 PM,100,8172,99.78,37.0
07/20/2022 07:00:00 PM,100,8165,99.78,35.5
07/20/2022 07:15:00 PM,100,8158,99.78,33.9
07/20/2022 07:30:00 PM,100,8154,99.79,32.4
07/20/2022 07:45:00 PM,100,8150,99.79,30.9
07/20/2022 08:00:00 PM,100,8145,99.78,29.6
07/20/2022 08:15:00 PM,100,8142,99.79,28.7
07/20/2022 08:30:00 PM,100,8139,99.79,27.9
07/20/2022 08:45:00 PM,100,8138,99.81,27.2
07/20/2022 09:00:00 PM,100,8137,99.82,26.5
07/20/2022 09:15:00 PM,100,8136,99.82,25.8
07/20/2022 09:30:00 PM,100,8132,99.82,25.3
07/20/2022 09:45:00 PM,100,8128,99.83,24.7
07/20/2022 10:00:00 PM,100,8130,99.83,24.2
07/20/2022 10:15:00 PM,100,8127,99.81,23.7
07/20/2022 10:30:00 PM,100,8125,99.81,23.2
07/20/2022 10:45:00 PM,100,8121,99.8,22.9
07/20/2022 11:00:00 PM,100,8121,99.79,22.6
07/20/2022 11:15:00 PM,100,8125,99.79,22.4
07/20/2022 11:30:00 PM,100,8120,99.78,22.2
07/20/2022 11:45:00 PM,100,8119,99.78,22.0
07/21/2022 12:00:00 AM,100,8119,99.75,22.0
07/21/2022 12:15:00 AM,100,8115,99.73,22.0
07/21/2022 12:30:00 AM,100,8113,99.73,21.9
07/21/2022 12:45:00 AM,100,8115,99.73,22.0
07/21/2022 01:00:00 AM,100,8113,99.72,22.1
07/21/2022 01:15:00 AM,100,8113,99.72,22.1
07/21/2022 01:30:00 AM,100,8112,99.71,22.1
07/21/2022 01:45:00 AM,100,8112,99.7,22.1
07/21/2022 02:00:00 AM,100,8112,99.69,22.2
07/21/2022 02:15:00 AM,100,8112,99.68,22.0
07/21/2022 02:30:00 AM,100,8110,99.66,21.9
07/21/2022 02:45:00 AM,100,8110,99.66,21.6
07/21/2022 03:00:00 AM,100,8110,99.66,21.5
07/21/2022 03:15:00 AM,100,8108,99.65,21.3
07/21/2022 03:30:00 AM,100,8107,99.64,21.2
07/21/2022 03:45:00 AM,100,8106,99.64,21.1
07/21/2022 04:00:00 AM,100,8107,99.65,21.0
07/21/2022 04:15:00 AM,100,8105,99.66,21.0
07/21/2022 04:30:00 AM,100,8105,99.65,21.0
07/21/2022 04:45:00 AM,100,8104,99.65,21.0
07/21/2022 05:00:00 AM,100,8102,99.65,20.9
07/21/2022 05:15:00 AM,100,8103,99.63,20.8
07/21/2022 05:30:00 AM,100,8103,99.62,20.8
07/21/2022 05:45:00 AM,100,8102,99.59,20.8
07/21/2022 06:00:00 AM,100,8102,99.58,20.9
07/21/2022 06:15:00 AM,100,8096,99.57,21.1
07/21/2022 06:30:00 AM,100,8099,99.57,21.4
07/21/2022 06:45:00 AM,100,8097,99.58,21.6
07/21/2022 07:00:00 AM,100,8097,99.6,21.9
07/21/2022 07:15:00 AM,100,8098,99.6,22.3
07/21/2022 07:30:00 AM,100,8100,99.6,22.6
07/21/2022 07:45:00 AM,100,8097,99.6,23.0
07/21/2022 08:00:00 AM,100,8098,99.6,23.2
07/21/2022 08:15:00 AM,100,8094,99.6,23.6
07/21/2022 08:30:00 AM,100,8098,99.58,25.0
07/21/2022 08:45:00 AM,100,8102,99.59,26.0
