z6-18394,,Port1,Port1,Port1,Port2,Port2,Port2,Port7,Port7,Port8,Port8, 
# Records: 31913,,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,ES-2 Conductivity/Temp,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  EC,raw  Water Temperature,raw  Weighted EC,raw  EC,raw  Water Temperature,raw  Weighted EC,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
02/12/2025 08:15:00 AM,87463,2983,5380,2983,0,4700,0,2100,8657,10238,3364,UTC-05:00
02/12/2025 08:30:00 AM,87464,2983,5380,2983,0,4687,0,2100,8668,10237,3460,UTC-05:00
02/12/2025 08:45:00 AM,87465,2982,5380,2982,0,4680,0,2100,8710,10237,3604,UTC-05:00
02/12/2025 09:00:00 AM,87466,2982,5380,2982,0,4680,0,2100,8744,10242,3719,UTC-05:00
02/12/2025 09:15:00 AM,87467,2982,5380,2982,0,4680,0,2100,8790,10244,3822,UTC-05:00
02/12/2025 09:30:00 AM,87468,2982,5380,2982,0,4674,0,2100,8835,10248,3952,UTC-05:00
02/12/2025 09:45:00 AM,87469,2982,5380,2982,0,4670,0,2100,8881,10255,3995,UTC-05:00
02/12/2025 10:00:00 AM,87470,2982,5380,2982,0,4670,0,2100,8932,10256,4031,UTC-05:00
02/12/2025 10:15:00 AM,87471,2983,5380,2983,0,4667,0,2100,8968,10259,4108,UTC-05:00
02/12/2025 10:30:00 AM,87472,2983,5379,2983,0,4660,0,2100,8898,10258,4191,UTC-05:00
02/12/2025 10:45:00 AM,87473,2982,5378,2982,0,4656,0,2100,9026,10260,4255,UTC-05:00
02/12/2025 11:00:00 AM,87474,2983,5379,2983,0,4650,0,2100,9037,10263,4281,UTC-05:00
02/12/2025 11:15:00 AM,87475,2982,5380,2982,0,4645,0,2100,9072,10263,4351,UTC-05:00
02/12/2025 11:30:00 AM,87476,2983,5380,2983,0,4640,0,2100,9086,10261,4491,UTC-05:00
02/12/2025 11:45:00 AM,87477,2982,5380,2982,0,4640,0,2100,9093,10257,4630,UTC-05:00
02/12/2025 12:00:00 PM,87478,2982,5380,2982,0,4640,0,2100,9092,10252,4761,UTC-05:00
02/12/2025 12:15:00 PM,87479,2983,5378,2983,0,4640,0,2100,9086,10247,4871,UTC-05:00
02/12/2025 12:30:00 PM,87480,2982,5375,2982,0,4637,0,2100,9080,10243,4901,UTC-05:00
02/12/2025 12:45:00 PM,87481,2982,5373,2982,0,4623,0,2100,9073,10242,4915,UTC-05:00
02/12/2025 01:00:00 PM,87482,2982,5371,2982,0,4620,0,2100,9053,10242,4892,UTC-05:00
02/12/2025 01:15:00 PM,87483,2982,5371,2982,0,4620,0,2100,9066,10240,4832,UTC-05:00
02/12/2025 01:30:00 PM,87484,2982,5373,2982,0,4620,0,2100,9076,10236,4810,UTC-05:00
02/12/2025 01:45:00 PM,87485,2982,5370,2982,0,4610,0,2100,9084,10235,4812,UTC-05:00
02/12/2025 02:00:00 PM,87486,2983,5370,2983,0,4605,0,2100,9087,10237,4797,UTC-05:00
02/12/2025 02:15:00 PM,87487,2982,5370,2982,0,4599,0,2100,9089,10241,4791,UTC-05:00
02/12/2025 02:30:00 PM,87488,2982,5370,2982,0,4590,0,2100,9080,10244,4749,UTC-05:00
02/12/2025 02:45:00 PM,87489,2982,5370,2982,0,4585,0,2100,9082,10244,4710,UTC-05:00
02/12/2025 03:00:00 PM,87490,2982,5370,2982,0,4572,0,2100,9076,10244,4689,UTC-05:00
02/12/2025 03:15:00 PM,87491,2982,5370,2982,0,4567,0,2100,9073,10244,4671,UTC-05:00
02/12/2025 03:30:00 PM,87492,2982,5370,2982,0,4560,0,2100,9054,10244,4622,UTC-05:00
02/12/2025 03:45:00 PM,87493,2982,5370,2982,0,4560,0,2100,9056,10244,4534,UTC-05:00
02/12/2025 04:00:00 PM,87494,2982,5370,2982,0,4560,0,2100,9049,10243,4487,UTC-05:00
02/12/2025 04:15:00 PM,87495,2982,5370,2982,0,4560,0,2100,9017,10243,4404,UTC-05:00
02/12/2025 04:30:00 PM,87496,2982,5370,2982,0,4566,0,2100,8992,10240,4202,UTC-05:00
02/12/2025 04:45:00 PM,87497,2982,5370,2982,0,4570,0,2100,8969,10239,4015,UTC-05:00
02/12/2025 05:00:00 PM,87498,2982,5370,2982,0,4570,0,2100,8955,10236,3871,UTC-05:00
02/12/2025 05:15:00 PM,87499,2982,5370,2982,0,4570,0,2100,8941,10234,3771,UTC-05:00
02/12/2025 05:30:00 PM,87500,2982,5370,2982,0,4577,0,2100,8934,10233,3737,UTC-05:00
02/12/2025 05:45:00 PM,87501,2982,5370,2982,0,4584,0,2100,8928,10230,3721,UTC-05:00
02/12/2025 06:00:00 PM,87502,2981,5370,2981,0,4590,0,2100,8917,10228,3700,UTC-05:00
02/12/2025 06:15:00 PM,87503,2982,5370,2982,0,4590,0,2100,8909,10226,3688,UTC-05:00
02/12/2025 06:30:00 PM,87504,2981,5370,2981,0,4590,0,2100,8905,10224,3687,UTC-05:00
02/12/2025 06:45:00 PM,87505,2982,5370,2982,0,4600,0,2100,8902,10222,3672,UTC-05:00
02/12/2025 07:00:00 PM,87506,2982,5370,2982,0,4600,0,2100,8896,10219,3618,UTC-05:00
02/12/2025 07:15:00 PM,87507,2982,5370,2982,0,4600,0,2100,8886,10217,3537,UTC-05:00
02/12/2025 07:30:00 PM,87508,2982,5370,2982,0,4610,0,2100,8883,10216,3462,UTC-05:00
02/12/2025 07:45:00 PM,87509,2982,5370,2982,0,4610,0,2100,8880,10214,3393,UTC-05:00
02/12/2025 08:00:00 PM,87510,2982,5370,2982,0,4613,0,2100,8875,10213,3346,UTC-05:00
02/12/2025 08:15:00 PM,87511,2982,5370,2982,0,4620,0,2100,8871,10209,3364,UTC-05:00
02/12/2025 08:30:00 PM,87512,2981,5370,2981,0,4620,0,2100,8867,10207,3421,UTC-05:00
02/12/2025 08:45:00 PM,87513,2982,5370,2982,0,4633,0,2100,8867,10208,3481,UTC-05:00
02/12/2025 09:00:00 PM,87514,2982,5370,2982,0,4640,0,2100,8864,10205,3531,UTC-05:00
02/12/2025 09:15:00 PM,87515,2982,5370,2982,0,4640,0,2100,8861,10202,3581,UTC-05:00
02/12/2025 09:30:00 PM,87516,2982,5370,2982,0,4643,0,2100,8852,10200,3622,UTC-05:00
02/12/2025 09:45:00 PM,87517,2982,5370,2982,0,4650,0,2100,8852,10199,3651,UTC-05:00
02/12/2025 10:00:00 PM,87518,2982,5370,2982,0,4650,0,2100,8849,10199,3675,UTC-05:00
02/12/2025 10:15:00 PM,87519,2981,5370,2981,0,4652,0,2100,8846,10198,3694,UTC-05:00
02/12/2025 10:30:00 PM,87520,2983,5370,2983,0,4660,0,2100,8845,10196,3706,UTC-05:00
02/12/2025 10:45:00 PM,87521,2982,5370,2982,0,4660,0,2100,8836,10192,3716,UTC-05:00
02/12/2025 11:00:00 PM,87522,2982,5370,2982,0,4660,0,2100,8833,10188,3714,UTC-05:00
02/12/2025 11:15:00 PM,87523,2982,5370,2982,0,4669,0,2100,8830,10183,3703,UTC-05:00
02/12/2025 11:30:00 PM,87524,2981,5370,2981,0,4670,0,2100,8827,10180,3697,UTC-05:00
02/12/2025 11:45:00 PM,87525,2981,5370,2981,0,4670,0,2100,8829,10176,3694,UTC-05:00
02/13/2025 12:00:00 AM,87526,2980,5370,2980,0,4670,0,2100,8826,10169,3687,UTC-05:00
02/13/2025 12:15:00 AM,87528,2981,5370,2981,0,4670,0,2100,8745,10164,3711,UTC-05:00
02/13/2025 12:30:00 AM,87529,2980,5370,2980,0,4670,0,2100,8780,10160,3720,UTC-05:00
02/13/2025 12:45:00 AM,87530,2980,5370,2980,0,4672,0,2100,8781,10157,3710,UTC-05:00
02/13/2025 01:00:00 AM,87531,2980,5370,2980,0,4680,0,2100,8782,10153,3713,UTC-05:00
02/13/2025 01:15:00 AM,87532,2980,5370,2980,0,4680,0,2100,8783,10148,3717,UTC-05:00
02/13/2025 01:30:00 AM,87533,2980,5370,2980,0,4680,0,2100,8782,10144,3720,UTC-05:00
02/13/2025 01:45:00 AM,87534,2979,5370,2979,0,4680,0,2100,8780,10140,3727,UTC-05:00
02/13/2025 02:00:00 AM,87535,2979,5372,2979,0,4680,0,2100,8780,10133,3735,UTC-05:00
02/13/2025 02:15:00 AM,87536,2979,5377,2979,0,4680,0,2100,8779,10132,3748,UTC-05:00
02/13/2025 02:30:00 AM,87537,2979,5380,2979,0,4680,0,2100,8776,10128,3762,UTC-05:00
02/13/2025 02:45:00 AM,87538,2978,5380,2978,0,4680,0,2100,8778,10119,3770,UTC-05:00
02/13/2025 03:00:00 AM,87539,2978,5380,2978,0,4680,0,2100,8776,10113,3781,UTC-05:00
02/13/2025 03:15:00 AM,87540,2978,5380,2978,0,4680,0,2100,8776,10107,3793,UTC-05:00
02/13/2025 03:30:00 AM,87541,2978,5380,2978,0,4681,0,2100,8773,10107,3810,UTC-05:00
02/13/2025 03:45:00 AM,87542,2978,5380,2978,0,4684,0,2100,8770,10102,3825,UTC-05:00
02/13/2025 04:00:00 AM,87543,2979,5380,2979,0,4683,0,2100,8770,10098,3847,UTC-05:00
02/13/2025 04:15:00 AM,87544,2980,5380,2980,0,4687,0,2100,8775,10096,3884,UTC-05:00
02/13/2025 04:30:00 AM,87545,2980,5380,2980,0,4690,0,2100,8757,10095,3922,UTC-05:00
02/13/2025 04:45:00 AM,87546,2980,5380,2980,0,4697,0,2100,8759,10092,3945,UTC-05:00
02/13/2025 05:00:00 AM,87547,2979,5380,2979,0,4699,0,2100,8759,10089,3964,UTC-05:00
02/13/2025 05:15:00 AM,87548,2980,5380,2980,0,4700,0,2100,8760,10083,3993,UTC-05:00
02/13/2025 05:30:00 AM,87549,2980,5380,2980,0,4700,0,2100,8757,10078,4034,UTC-05:00
02/13/2025 05:45:00 AM,87550,2980,5380,2980,0,4700,0,2100,8750,10073,4084,UTC-05:00
02/13/2025 06:00:00 AM,87551,2981,5380,2981,0,4700,0,2100,8751,10069,4130,UTC-05:00
02/13/2025 06:15:00 AM,87552,2981,5380,2981,0,4700,0,2100,8754,10063,4161,UTC-05:00
02/13/2025 06:30:00 AM,87553,2981,5381,2981,0,4700,0,2100,8747,10061,4196,UTC-05:00
02/13/2025 06:45:00 AM,87554,2980,5385,2980,0,4700,0,2100,8746,10055,4234,UTC-05:00
02/13/2025 07:00:00 AM,87555,2980,5387,2980,0,4700,0,2100,8747,10050,4345,UTC-05:00
02/13/2025 07:15:00 AM,87556,2979,5389,2979,0,4700,0,2100,8749,10049,4473,UTC-05:00
02/13/2025 07:30:00 AM,87557,2980,5389,2980,0,4700,0,2100,8747,10045,4544,UTC-05:00
02/13/2025 07:45:00 AM,87558,2980,5389,2980,0,4700,0,2100,8748,10041,4604,UTC-05:00
02/13/2025 08:00:00 AM,87559,2980,5390,2980,0,4700,0,2100,8748,10038,4661,UTC-05:00
02/13/2025 08:15:00 AM,87560,2980,5390,2980,0,4700,0,2100,8747,10038,4710,UTC-05:00
02/13/2025 08:30:00 AM,87561,2980,5390,2980,0,4702,0,2100,8747,10038,4753,UTC-05:00
02/13/2025 08:45:00 AM,87562,2980,5390,2980,0,4709,0,2100,8747,10042,4792,UTC-05:00
02/13/2025 09:00:00 AM,87563,2979,5390,2979,0,4710,0,2100,8749,10037,4836,UTC-05:00
02/13/2025 09:15:00 AM,87564,2981,5390,2981,0,4710,0,2100,8751,10030,4873,UTC-05:00
02/13/2025 09:30:00 AM,87565,2980,5390,2980,0,4710,0,2100,8757,10027,4913,UTC-05:00
02/13/2025 09:45:00 AM,87566,2981,5390,2981,0,4710,0,2100,8756,10025,4950,UTC-05:00
02/13/2025 10:00:00 AM,87567,2981,5390,2981,0,4710,0,2100,8757,10023,4990,UTC-05:00
02/13/2025 10:15:00 AM,87568,2980,5390,2980,0,4717,0,2100,8760,10020,5017,UTC-05:00
02/13/2025 10:30:00 AM,87569,2981,5390,2981,0,4720,0,2100,8760,10016,5041,UTC-05:00
02/13/2025 10:45:00 AM,87570,2981,5390,2981,0,4720,0,2100,8751,10017,5047,UTC-05:00
02/13/2025 11:00:00 AM,87571,2981,5390,2981,0,4720,0,2100,8745,10012,5049,UTC-05:00
02/13/2025 11:15:00 AM,87572,2981,5390,2981,0,4721,0,2100,8742,10005,5061,UTC-05:00
02/13/2025 11:30:00 AM,87573,2981,5390,2981,0,4730,0,2100,8737,10000,5068,UTC-05:00
02/13/2025 11:45:00 AM,87574,2982,5390,2982,0,4730,0,2100,8731,10003,5074,UTC-05:00
02/13/2025 12:00:00 PM,87575,2982,5390,2982,0,4730,0,2100,8728,9997,5089,UTC-05:00
02/13/2025 12:15:00 PM,87576,2982,5390,2982,0,4730,0,2100,8724,9992,5108,UTC-05:00
02/13/2025 12:30:00 PM,87577,2982,5390,2982,0,4730,0,2100,8699,9987,5112,UTC-05:00
02/13/2025 12:45:00 PM,87578,2982,5390,2982,0,4740,0,2100,8701,9983,5124,UTC-05:00
02/13/2025 01:00:00 PM,87579,2982,5390,2982,0,4740,0,2100,8709,9978,5127,UTC-05:00
02/13/2025 01:15:00 PM,87580,2982,5390,2982,0,4741,0,2100,8707,9971,5134,UTC-05:00
02/13/2025 01:30:00 PM,87581,2983,5390,2983,0,4750,0,2100,8714,9973,5144,UTC-05:00
02/13/2025 01:45:00 PM,87582,2983,5390,2983,0,4750,0,2100,8713,9974,5151,UTC-05:00
02/13/2025 02:00:00 PM,87583,2983,5390,2983,0,4755,0,2100,8719,9969,5157,UTC-05:00
02/13/2025 02:15:00 PM,87584,2983,5390,2983,0,4763,0,2100,8720,9967,5171,UTC-05:00
02/13/2025 02:30:00 PM,87585,2983,5390,2983,0,4770,0,2100,8722,9968,5196,UTC-05:00
02/13/2025 02:45:00 PM,87586,2983,5390,2983,0,4770,0,2100,8720,9967,5214,UTC-05:00
02/13/2025 03:00:00 PM,87587,2984,5390,2984,0,4770,0,2100,8720,9968,5231,UTC-05:00
02/13/2025 03:15:00 PM,87588,2984,5390,2984,0,4770,0,2100,8716,9968,5246,UTC-05:00
02/13/2025 03:30:00 PM,87589,2985,5390,2985,0,4772,0,2100,8716,9969,5253,UTC-05:00
02/13/2025 03:45:00 PM,87590,2984,5390,2984,0,4780,0,2100,8710,9970,5248,UTC-05:00
02/13/2025 04:00:00 PM,87591,2984,5390,2984,0,4780,0,2100,8704,9971,5245,UTC-05:00
02/13/2025 04:15:00 PM,87592,2985,5390,2985,0,4780,0,2100,8700,9972,5234,UTC-05:00
02/13/2025 04:30:00 PM,87593,2985,5390,2985,0,4780,0,2100,8693,9977,5227,UTC-05:00
02/13/2025 04:45:00 PM,87594,2985,5390,2985,0,4780,0,2100,8691,9982,5244,UTC-05:00
02/13/2025 05:00:00 PM,87595,2985,5390,2985,0,4780,0,2100,8687,9992,5279,UTC-05:00
02/13/2025 05:15:00 PM,87596,2985,5390,2985,0,4780,0,2100,8684,9998,5256,UTC-05:00
02/13/2025 05:30:00 PM,87597,2985,5390,2985,0,4780,0,2100,8683,10003,5231,UTC-05:00
02/13/2025 05:45:00 PM,87598,2986,5390,2986,0,4780,0,2100,8675,10010,5208,UTC-05:00
02/13/2025 06:00:00 PM,87599,2986,5390,2986,0,4784,0,2100,8672,10017,5135,UTC-05:00
02/13/2025 06:15:00 PM,87600,2987,5390,2987,0,4790,0,2100,8668,10020,5091,UTC-05:00
02/13/2025 06:30:00 PM,87601,2987,5390,2987,0,4790,0,2100,8664,10028,5042,UTC-05:00
02/13/2025 06:45:00 PM,87602,2987,5390,2987,0,4796,0,2100,8662,10034,4996,UTC-05:00
02/13/2025 07:00:00 PM,87603,2987,5390,2987,0,4800,0,2100,8659,10041,4954,UTC-05:00
02/13/2025 07:15:00 PM,87604,2986,5390,2986,0,4800,0,2100,8647,10048,4923,UTC-05:00
02/13/2025 07:30:00 PM,87605,2987,5390,2987,0,4800,0,2100,8646,10054,4885,UTC-05:00
02/13/2025 07:45:00 PM,87606,2986,5390,2986,0,4800,0,2100,8645,10061,4852,UTC-05:00
02/13/2025 08:00:00 PM,87607,2987,5390,2987,0,4808,0,2100,8643,10066,4811,UTC-05:00
02/13/2025 08:15:00 PM,87608,2987,5390,2987,0,4810,0,2100,8642,10072,4780,UTC-05:00
02/13/2025 08:30:00 PM,87609,2987,5390,2987,0,4810,0,2100,8636,10076,4760,UTC-05:00
02/13/2025 08:45:00 PM,87610,2986,5390,2986,0,4810,0,2100,8636,10080,4744,UTC-05:00
02/13/2025 09:00:00 PM,87611,2986,5390,2986,0,4813,0,2100,8633,10082,4715,UTC-05:00
02/13/2025 09:15:00 PM,87612,2987,5390,2987,0,4820,0,2100,8628,10086,4673,UTC-05:00
02/13/2025 09:30:00 PM,87613,2987,5390,2987,0,4820,0,2100,8630,10091,4634,UTC-05:00
02/13/2025 09:45:00 PM,87614,2987,5390,2987,0,4824,0,2100,8627,10093,4601,UTC-05:00
02/13/2025 10:00:00 PM,87615,2986,5390,2986,0,4830,0,2100,8627,10095,4564,UTC-05:00
02/13/2025 10:15:00 PM,87616,2987,5390,2987,0,4830,0,2100,8624,10098,4525,UTC-05:00
02/13/2025 10:30:00 PM,87617,2986,5390,2986,0,4830,0,2100,8621,10103,4483,UTC-05:00
02/13/2025 10:45:00 PM,87618,2986,5390,2986,0,4830,0,2100,8618,10106,4460,UTC-05:00
02/13/2025 11:00:00 PM,87619,2986,5390,2986,0,4830,0,2100,8617,10110,4436,UTC-05:00
02/13/2025 11:15:00 PM,87620,2987,5390,2987,0,4830,0,2100,8613,10115,4405,UTC-05:00
02/13/2025 11:30:00 PM,87621,2986,5387,2986,0,4830,0,2100,8614,10118,4367,UTC-05:00
02/13/2025 11:45:00 PM,87622,2987,5389,2987,0,4830,0,2100,8613,10121,4344,UTC-05:00
02/14/2025 12:00:00 AM,87623,2986,5387,2986,0,4835,0,2100,8611,10126,4336,UTC-05:00
02/14/2025 12:15:00 AM,87625,2987,5382,2987,0,4840,0,2100,8558,10131,4343,UTC-05:00
02/14/2025 12:30:00 AM,87626,2987,5380,2987,0,4840,0,2100,8568,10135,4329,UTC-05:00
02/14/2025 12:45:00 AM,87627,2987,5380,2987,0,4840,0,2100,8570,10137,4297,UTC-05:00
02/14/2025 01:00:00 AM,87628,2988,5380,2988,0,4840,0,2100,8573,10139,4253,UTC-05:00
02/14/2025 01:15:00 AM,87629,2987,5380,2987,0,4848,0,2100,8574,10141,4210,UTC-05:00
02/14/2025 01:30:00 AM,87630,2987,5380,2987,0,4850,0,2100,8574,10147,4191,UTC-05:00
02/14/2025 01:45:00 AM,87631,2987,5380,2987,0,4850,0,2100,8576,10150,4198,UTC-05:00
02/14/2025 02:00:00 AM,87632,2987,5380,2987,0,4850,0,2100,8573,10151,4208,UTC-05:00
02/14/2025 02:15:00 AM,87633,2987,5380,2987,0,4850,0,2100,8574,10155,4225,UTC-05:00
02/14/2025 02:30:00 AM,87634,2988,5380,2988,0,4850,0,2100,8573,10156,4229,UTC-05:00
02/14/2025 02:45:00 AM,87635,2987,5380,2987,0,4850,0,2100,8572,10158,4222,UTC-05:00
02/14/2025 03:00:00 AM,87636,2987,5380,2987,0,4850,0,2100,8572,10162,4217,UTC-05:00
02/14/2025 03:15:00 AM,87637,2987,5380,2987,0,4850,0,2100,8573,10166,4214,UTC-05:00
02/14/2025 03:30:00 AM,87638,2987,5380,2987,0,4850,0,2100,8573,10171,4186,UTC-05:00
02/14/2025 03:45:00 AM,87639,2987,5380,2987,0,4850,0,2100,8570,10175,4130,UTC-05:00
02/14/2025 04:00:00 AM,87640,2986,5380,2986,0,4850,0,2100,8569,10179,4077,UTC-05:00
02/14/2025 04:15:00 AM,87641,2986,5380,2986,0,4850,0,2100,8562,10183,4042,UTC-05:00
02/14/2025 04:30:00 AM,87642,2986,5380,2986,0,4850,0,2100,8564,10186,4010,UTC-05:00
02/14/2025 04:45:00 AM,87643,2986,5380,2986,0,4855,0,2100,8561,10189,3977,UTC-05:00
02/14/2025 05:00:00 AM,87644,2987,5380,2987,0,4860,0,2100,8559,10194,3930,UTC-05:00
02/14/2025 05:15:00 AM,87645,2986,5380,2986,0,4860,0,2100,8547,10196,3885,UTC-05:00
02/14/2025 05:30:00 AM,87646,2986,5380,2986,0,4860,0,2100,8551,10198,3854,UTC-05:00
02/14/2025 05:45:00 AM,87647,2986,5380,2986,0,4860,0,2100,8549,10201,3804,UTC-05:00
02/14/2025 06:00:00 AM,87648,2987,5380,2987,0,4860,0,2100,8547,10205,3764,UTC-05:00
02/14/2025 06:15:00 AM,87649,2986,5380,2986,0,4860,0,2100,8548,10209,3784,UTC-05:00
02/14/2025 06:30:00 AM,87650,2986,5380,2986,0,4860,0,2100,8545,10214,3819,UTC-05:00
02/14/2025 06:45:00 AM,87651,2986,5380,2986,0,4860,0,2100,8542,10218,3842,UTC-05:00
02/14/2025 07:00:00 AM,87652,2986,5380,2986,0,4861,0,2100,8544,10221,3853,UTC-05:00
02/14/2025 07:15:00 AM,87653,2986,5380,2986,0,4865,0,2100,8544,10222,3849,UTC-05:00
02/14/2025 07:30:00 AM,87654,2985,5380,2985,0,4870,0,2100,8534,10223,3855,UTC-05:00
02/14/2025 07:45:00 AM,87655,2986,5380,2986,0,4870,0,2100,8540,10226,3883,UTC-05:00
02/14/2025 08:00:00 AM,87656,2985,5380,2985,0,4870,0,2100,8545,10230,3920,UTC-05:00
02/14/2025 08:15:00 AM,87657,2985,5380,2985,0,4870,0,2100,8551,10234,3943,UTC-05:00
02/14/2025 08:30:00 AM,87658,2985,5380,2985,0,4870,0,2100,8552,10238,3960,UTC-05:00
02/14/2025 08:45:00 AM,87659,2985,5380,2985,0,4870,0,2100,8569,10241,3999,UTC-05:00
02/14/2025 09:00:00 AM,87660,2985,5380,2985,0,4870,0,2100,8590,10242,4059,UTC-05:00
02/14/2025 09:15:00 AM,87661,2985,5380,2985,0,4870,0,2100,8620,10245,4127,UTC-05:00
02/14/2025 09:30:00 AM,87662,2985,5380,2985,0,4870,0,2100,8626,10248,4193,UTC-05:00
02/14/2025 09:45:00 AM,87663,2985,5380,2985,0,4870,0,2100,8640,10250,4214,UTC-05:00
02/14/2025 10:00:00 AM,87664,2985,5380,2985,0,4870,0,2100,8653,10250,4236,UTC-05:00
02/14/2025 10:15:00 AM,87665,2985,5380,2985,0,4870,0,2100,8655,10249,4280,UTC-05:00
02/14/2025 10:30:00 AM,87666,2985,5380,2985,0,4870,0,2100,8673,10249,4339,UTC-05:00
02/14/2025 10:45:00 AM,87667,2985,5380,2985,0,4870,0,2100,8684,10251,4361,UTC-05:00
02/14/2025 11:00:00 AM,87668,2985,5380,2985,0,4870,0,2100,8712,10252,4386,UTC-05:00
02/14/2025 11:15:00 AM,87669,2985,5380,2985,0,4870,0,2100,8773,10251,4482,UTC-05:00
02/14/2025 11:30:00 AM,87670,2985,5380,2985,0,4870,0,2100,8794,10252,4683,UTC-05:00
02/14/2025 11:45:00 AM,87671,2985,5380,2985,0,4870,0,2100,8820,10250,4717,UTC-05:00
02/14/2025 12:00:00 PM,87672,2985,5380,2985,0,4870,0,2100,8835,10248,4661,UTC-05:00
02/14/2025 12:15:00 PM,87673,2985,5380,2985,0,4870,0,2100,8847,10250,4623,UTC-05:00
02/14/2025 12:30:00 PM,87674,2985,5380,2985,0,4870,0,2100,8870,10249,4624,UTC-05:00
02/14/2025 12:45:00 PM,87675,2985,5380,2985,0,4870,0,2100,8876,10249,4685,UTC-05:00
02/14/2025 01:00:00 PM,87676,2985,5380,2985,0,4870,0,2100,8876,10252,4708,UTC-05:00
02/14/2025 01:15:00 PM,87677,2985,5380,2985,0,4870,0,2100,8890,10251,4723,UTC-05:00
02/14/2025 01:30:00 PM,87678,2984,5380,2984,0,4867,0,2100,8934,10251,4703,UTC-05:00
02/14/2025 01:45:00 PM,87679,2985,5380,2985,0,4860,0,2100,8989,10252,4759,UTC-05:00
02/14/2025 02:00:00 PM,87680,2984,5380,2984,0,4860,0,2100,9013,10253,4842,UTC-05:00
02/14/2025 02:15:00 PM,87681,2984,5380,2984,0,4860,0,2100,9028,10255,4886,UTC-05:00
02/14/2025 02:30:00 PM,87682,2984,5380,2984,0,4858,0,2100,9034,10255,4902,UTC-05:00
02/14/2025 02:45:00 PM,87683,2985,5380,2985,0,4850,0,2100,9036,10259,4918,UTC-05:00
02/14/2025 03:00:00 PM,87684,2985,5380,2985,0,4850,0,2100,9039,10264,4831,UTC-05:00
02/14/2025 03:15:00 PM,87685,2985,5380,2985,0,4850,0,2100,9039,10267,4815,UTC-05:00
02/14/2025 03:30:00 PM,87686,2984,5380,2984,0,4849,0,2100,9038,10267,4807,UTC-05:00
02/14/2025 03:45:00 PM,87687,2985,5380,2985,0,4840,0,2100,9032,10270,4786,UTC-05:00
02/14/2025 04:00:00 PM,87688,2985,5380,2985,0,4840,0,2100,9021,10273,4791,UTC-05:00
02/14/2025 04:15:00 PM,87689,2984,5380,2984,0,4840,0,2100,8967,10273,4757,UTC-05:00
02/14/2025 04:30:00 PM,87690,2985,5380,2985,0,4832,0,2100,8994,10277,4706,UTC-05:00
02/14/2025 04:45:00 PM,87691,2985,5380,2985,0,4830,0,2100,8974,10280,4643,UTC-05:00
02/14/2025 05:00:00 PM,87692,2984,5380,2984,0,4830,0,2100,8949,10281,4532,UTC-05:00
02/14/2025 05:15:00 PM,87693,2985,5380,2985,0,4830,0,2100,8924,10281,4389,UTC-05:00
02/14/2025 05:30:00 PM,87694,2984,5380,2984,0,4830,0,2100,8908,10284,4235,UTC-05:00
02/14/2025 05:45:00 PM,87695,2985,5380,2985,0,4830,0,2100,8893,10286,4093,UTC-05:00
02/14/2025 06:00:00 PM,87696,2984,5380,2984,0,4827,0,2100,8884,10287,3976,UTC-05:00
02/14/2025 06:15:00 PM,87697,2984,5380,2984,0,4826,0,2100,8874,10288,3855,UTC-05:00
02/14/2025 06:30:00 PM,87698,2984,5380,2984,0,4830,0,2100,8868,10288,3820,UTC-05:00
02/14/2025 06:45:00 PM,87699,2985,5380,2985,0,4830,0,2100,8862,10288,3789,UTC-05:00
02/14/2025 07:00:00 PM,87700,2984,5380,2984,0,4830,0,2100,8856,10286,3650,UTC-05:00
02/14/2025 07:15:00 PM,87701,2984,5380,2984,0,4830,0,2100,8851,10286,3616,UTC-05:00
02/14/2025 07:30:00 PM,87702,2984,5380,2984,0,4830,0,2100,8845,10286,3535,UTC-05:00
02/14/2025 07:45:00 PM,87703,2985,5380,2985,0,4830,0,2100,8837,10285,3431,UTC-05:00
02/14/2025 08:00:00 PM,87704,2984,5380,2984,0,4830,0,2100,8836,10283,3409,UTC-05:00
02/14/2025 08:15:00 PM,87705,2984,5380,2984,0,4830,0,2100,8827,10281,3374,UTC-05:00
02/14/2025 08:30:00 PM,87706,2984,5380,2984,0,4830,0,2100,8826,10278,3327,UTC-05:00
02/14/2025 08:45:00 PM,87707,2983,5380,2983,0,4830,0,2100,8826,10276,3282,UTC-05:00
02/14/2025 09:00:00 PM,87708,2984,5380,2984,0,4830,0,2100,8818,10274,3203,UTC-05:00
02/14/2025 09:15:00 PM,87709,2983,5380,2983,0,4830,0,2100,8819,10272,3129,UTC-05:00
02/14/2025 09:30:00 PM,87710,2984,5380,2984,0,4830,0,2100,8818,10271,3110,UTC-05:00
02/14/2025 09:45:00 PM,87711,2984,5380,2984,0,4830,0,2100,8817,10270,3054,UTC-05:00
02/14/2025 10:00:00 PM,87712,2984,5380,2984,0,4830,0,2100,8816,10270,3020,UTC-05:00
02/14/2025 10:15:00 PM,87713,2984,5380,2984,0,4830,0,2100,8807,10269,2983,UTC-05:00
